0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,-0.738667542842371,-0.37473809011777576,0.9184771676276685,0.1405047057619635,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,0,1,0.4671999255654078,0.9124880948971957,0.5070413984089357,0.30197958247887924,0.9080449126707411,0.6058089565590106,0.9365970018064699,0.39732241606230123,0.7232448588851567,0.6816738424560259,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0.008047933466888799,3.3348662365202273,0.9184771676276685,1.0469866784197936,-0.4877843092997643,-0.7049259983890862,-0.4282895663715403,1,1,0.12114789116737601,0.16882018994546466,0.8944352854641028,0.22738965589797855,0.8631781334399721,0.10031321532874427,0.7898739630513482,0.7736180865288643,0.17466002296603778,0.4772886209863989,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.2569530922366421,-0.28648169060192796,0.9184771676276685,0.1405047057619635,-0.7516416709837335,1.0270789116578085,-0.4282895663715403,1,1,0.1505499969811771,0.40189024575042787,0.7787089447983411,0.9315211215226927,0.8933568098401277,0.36267763195633895,0.5040327488078932,0.5550507939256114,0.7663683432083452,0.5871759018519956,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,-0.738667542842371,-0.7500936205887909,0.024146916773074168,0.1405047057619635,0.3917402296467996,1.0270789116578085,-0.4282895663715403,0,1,0.3666230537202929,0.9124908386075962,0.6863508577282408,0.8892441249318999,0.755144927509446,0.9359219225021408,0.08020950077114264,0.289492182806962,0.5627864644830082,0.3572477696776293,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.7547634097761486,-0.0578657159524428,-0.8701833340815202,1.0469866784197936,-0.3998318554051079,-0.7049259983890862,-0.4282895663715403,0,1,0.821548435932018,0.966772572323341,0.908608183856668,0.20163398255788723,0.9361051551336564,0.613719820364984,0.9836663800241222,0.4150304606057422,0.8183242316175484,0.44193089472728553,1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.9046043153555399,-0.13123549386320782,-1.7645135849361147,1.0469866784197936,-0.3998318554051079,-0.7049259983890862,-0.4282895663715403,0,1,0.0037588577793823408,0.0515510334312943,0.012387496836817058,0.8077397541439661,0.11801951075112926,0.8733965435419674,0.5633083918000013,0.1355890648473771,0.44168598475535714,0.9320060969111338,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.738667542842371,0.12254596016629822,-1.7645135849361147,1.0469866784197936,-0.6636892170890771,2.7590838217047033,-0.4282895663715403,1,1,0.33794303363649925,0.9430117786205858,0.4292563205809179,0.9350349392137691,0.45816597532696235,0.30213193631185664,0.013205083640539073,0.11521795838943472,0.8573623484642874,0.05227317383173746,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.738667542842371,-0.5728719348139962,-0.8701833340815202,1.0469866784197936,2.4146466692238966,1.0270789116578085,-0.4282895663715403,1,1,0.22215274799322293,0.6635987581615145,0.8449146219595166,0.9583559339762933,0.041715060781535196,0.9428426946466997,0.037320519690292486,0.8516278780808786,0.8515296829562619,0.4641814597570869,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2569530922366421,-0.16278095393112127,-0.8701833340815202,1.0469866784197936,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,0,1,0.1785429801490076,0.49235788324339647,0.7738924578025803,0.9817645120847642,0.8007855820874457,0.9976292601343404,0.16775851766993288,0.24345407815289677,0.38025210624139194,0.6332505420959647,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1.2525737273156552,1.699110076818872,0.024146916773074168,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,1,1,0.10204588388217173,0.143666281599389,0.5378106544901594,0.5631890312356925,0.6506071202363329,0.6532123750008468,0.9721303869588583,0.5659464699105171,0.6083814312405861,0.7999276838616092,1
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0.008047933466888799,0.0013263270963386306,-1.7645135849361147,1.0469866784197936,0.03993041406817406,-0.7049259983890862,-0.4282895663715403,1,1,0.10995019549459017,0.9437295474369508,0.562900656398684,0.7106834934757315,0.5851718019398424,0.8563712621706702,0.7182893884182371,0.3790803704113972,0.9476325142282245,0.6745454355331473,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.2569530922366421,-0.37154809977382947,0.9184771676276685,1.0469866784197936,1.4471696763826765,1.0270789116578085,-0.4282895663715403,0,1,0.17311844246403219,0.23469466941011807,0.7131559968982648,0.5947210899381524,0.2740987793139893,0.33473268403583056,0.9385605536184751,0.3192187025834202,0.03693418132525483,0.9844678933735673,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.738667542842371,-0.6348995248351744,-0.8701833340815202,1.0469866784197936,2.678504030907866,2.7590838217047033,-0.4282895663715403,0,1,0.14759134792362627,0.9591762955300431,0.6348035909125938,0.7092806845662873,0.9409018696588053,0.9489556962248473,0.9937719004384012,0.051411371213988644,0.4358967794502786,0.5109149656943582,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2569530922366421,-0.6735338523340796,0.9184771676276685,1.0469866784197936,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0,1,0.8749299885497821,0.6289154616093127,0.12250756812861796,0.9001250928276437,0.47379278064746355,0.519599251777176,0.1988063142636195,0.6336070440931322,0.8701675153027729,0.5397719604993092,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1.2525737273156552,0.09348160369923188,0.9184771676276685,1.0469866784197936,0.12788286796283044,1.0270789116578085,-0.4282895663715403,1,1,0.1330723446511416,0.9989991354017261,0.37572292384722195,0.06339420914517224,0.1871581379744759,0.20223410159819666,0.26481232104472496,0.6447668424097934,0.8124475327958962,0.5097497084226517,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,-0.2408572253028645,0.08426607603894255,0.9184771676276685,-1.6724592395536968,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0,1,0.3283816312958665,0.7520125239132329,0.6667639827640923,0.8794387912686329,0.7995083987231327,0.25087321735728496,0.8440186298924326,0.10809585436258207,0.4214089329370151,0.050265598912285214,0
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1.2525737273156552,0.8647503801911385,0.9184771676276685,-0.7659772668958666,0.21583532185748686,1.0270789116578085,-0.4282895663715403,1,1,0.5644692619247433,0.2545752967075293,0.010268234711506286,0.03964984349227996,0.6026597424348819,0.3101654949444037,0.1260971856513109,0.6319215698553001,0.5356044684312133,0.18359469717633026,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.2408572253028645,0.21292901991144353,-0.8701833340815202,1.0469866784197936,2.7664564848025224,-0.7049259983890862,-0.4282895663715403,1,1,0.8465870598236528,0.8299000801427207,0.7818955259234118,0.21902730494849743,0.6292551492537221,0.6099636169335896,0.4640915746868002,0.8794131031440967,0.5288367999759068,0.10300972590627011,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1.5014788860854085,0.5889934371255579,-0.8701833340815202,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,0,1,0.5442132823780768,0.3196048666487872,0.3538079223477918,0.5318049787111065,0.7381006189734698,0.4885457086610693,0.92045223536085,0.7258803195231939,0.10318990689788865,0.9945147044405246,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.2569530922366421,-0.47185557392236327,0.9184771676276685,1.0469866784197936,2.1507893075399274,-0.7049259983890862,-0.4282895663715403,1,1,0.9534110252879611,0.6139461013802384,0.06989703640923761,0.4866624101648609,0.07482138827421869,0.09786705318821753,0.34884407314755606,0.5813363948849172,0.538159764072519,0.822317668215141,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.738667542842371,-0.6597105608436457,-0.8701833340815202,-0.7659772668958666,-0.3998318554051079,-0.7049259983890862,-0.4282895663715403,1,1,0.569848002381264,0.7815140437374705,0.36157541340090105,0.9743525830465863,0.36239682046889266,0.07138484138179602,0.13634883481459625,0.05071324778009301,0.5920441398865516,0.6955704319934873,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.738667542842371,-0.86316105611311,0.9184771676276685,-0.7659772668958666,-1.103451486562359,-0.7049259983890862,-0.4282895663715403,0,1,0.36031751240345467,0.9805837163958763,0.9527629964435143,0.5062253173717061,0.09446548476147087,0.9723557335592519,0.21893421081124842,0.7883548711065936,0.25377977300994226,0.1632525058616886,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-0.07492045278969563,1.1330640124541778,-1.7645135849361147,1.0469866784197936,2.1507893075399274,-0.7049259983890862,-0.4282895663715403,1,1,0.7028853196146817,0.33374360838653294,0.01641332024898401,0.4280135393962017,0.1948256724866163,0.40662012831547156,0.34268172857832735,0.545865644454261,0.46809412938764716,0.025681361041573036,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,-0.2408572253028645,-0.47150113055081366,0.9184771676276685,-0.7659772668958666,-0.048022039826482336,-0.7049259983890862,-0.4282895663715403,1,1,0.13011089917072838,0.5020509763884905,0.6266061544375436,0.6725997387767703,0.25957477401441753,0.2586932175728246,0.2022457553618694,0.7300831547161836,0.39597591745056204,0.6665271787652581,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0.09101631972347322,-0.21133969583341503,0.024146916773074168,1.0469866784197936,0.3917402296467996,-0.7049259983890862,-0.4282895663715403,0,1,0.8996441950181556,0.42282335571365903,0.5828033960660419,0.001169791238132989,0.4042181814597955,0.020613580176741086,0.38823666004824264,0.9255673309009115,0.6099831521706957,0.7830566020920469,0
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,2.2481943623946683,-0.18440199959564624,0.9184771676276685,0.1405047057619635,0.21583532185748686,1.0270789116578085,2.3348689263480744,1,1,0.009684377120140364,0.3462949265328412,0.9827667755990724,0.21892455874338246,0.816636130988975,0.5074097537521792,0.6387139188040936,0.6497750286474505,0.44334520788890064,0.09367241164925888,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,2.2481943623946683,1.0465798297960778,0.9184771676276685,1.0469866784197936,1.2712647685933636,-0.7049259983890862,-0.4282895663715403,0,1,0.7104536657585455,0.7192607311149306,0.027549600100261085,0.2304085657499192,0.8550532298041744,0.4039530435314286,0.6812313292615187,0.8360929412096079,0.45328504008291015,0.5423465781689839,1
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1.584447272341993,0.9664756278258706,0.9184771676276685,0.1405047057619635,-0.7516416709837335,-0.7049259983890862,-0.4282895663715403,1,1,0.6403451925503774,0.899547272342577,0.32233032888054136,0.32336265868386116,0.6501533817672362,0.5417766802943774,0.3904699052534163,0.6109087393982257,0.7397413269591503,0.2577178611975679,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.008047933466888799,-0.7383969893276545,-0.8701833340815202,1.0469866784197936,0.3037877757521432,-0.7049259983890862,2.3348689263480744,0,1,0.1320120873912891,0.22490047837371707,0.7279470448348205,0.1230026803598182,0.41099003971896697,0.7493801433664177,0.9178546759865108,0.37374722810874494,0.28154342300993696,0.2975969783421831,1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0.2569530922366421,1.0781252898639913,0.024146916773074168,1.0469866784197936,0.479692683541456,-0.7049259983890862,2.3348689263480744,1,1,0.1399396466634223,0.8988746556076688,0.9645198734117718,0.8741833134762713,0.5898980467944869,0.1941710748986738,0.8141757020780778,0.13123959341486635,0.4011010406521799,0.15124377471202788,0
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,-1.2364778603818776,-0.726700358066518,-1.7645135849361147,-0.7659772668958666,-0.7516416709837335,1.0270789116578085,-0.4282895663715403,0,1,0.06639140671024779,0.889544526772065,0.1156356847073885,0.2741530254538763,0.7425855025337934,0.14855034380994636,0.4313588150534704,0.26588816511841473,0.41560626211224894,0.9854549655941629,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.2569530922366421,-0.1344254842071541,0.024146916773074168,1.0469866784197936,1.35921722248802,-0.7049259983890862,-0.4282895663715403,0,1,0.6058658959899895,0.08370894215984659,0.36737897320480795,0.23303812943264735,0.8746974215563266,0.11100363617141062,0.6978472261886703,0.15401205005104224,0.14247948019871626,0.9597306701208052,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.2569530922366421,-0.07417011104372391,0.9184771676276685,0.1405047057619635,-0.3118794015104515,-0.7049259983890862,-0.4282895663715403,1,1,0.13488442371777754,0.3973029403863714,0.5725678935361255,0.45281415188966634,0.40756792920903473,0.4734960303563809,0.9045007426451515,0.47769464306675613,0.5954603695399382,0.20818426859159245,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.9875727016121243,-0.3439015167929615,-0.8701833340815202,1.0469866784197936,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,0,1,0.3787237057223978,0.01620079354734394,0.3748116007004779,0.3425676762309948,0.025855369700310882,0.9782808265661567,0.5929008548430564,0.20069205540206658,0.31200472621584063,0.9340052778144197,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.2408572253028645,1.5027484489803995,-1.7645135849361147,1.0469866784197936,1.35921722248802,-0.7049259983890862,2.3348689263480744,1,1,0.8580749311610804,0.5884359836179216,0.0072802702598573354,0.26213170541039654,0.16988038653967164,0.21749543486220857,0.6108111527183713,0.6062008453415677,0.16650524561306113,0.7338657253503262,1
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-0.738667542842371,-0.7135859533191833,-0.8701833340815202,1.0469866784197936,-1.1914039404570154,1.0270789116578085,-0.4282895663715403,0,1,0.7897488915154798,0.7206528879146021,0.5201804653730219,0.8478027092989818,0.9121830151571073,0.5435658237902434,0.910190095695772,0.6641109784627143,0.6294269483706472,0.9806974021490784,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0.2569530922366421,-0.9053398173275111,0.9184771676276685,1.0469866784197936,1.6230745841719891,1.0270789116578085,-0.4282895663715403,1,1,0.41423001787281266,0.7372752475810022,0.6463585263799291,0.5196020810020195,0.6386976771541587,0.7116312043729578,0.6385217115651569,0.3554638321509427,0.44222024746037625,0.39263647290115145,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.9875727016121243,-0.6104429321982527,0.9184771676276685,-0.7659772668958666,-0.048022039826482336,-0.7049259983890862,-0.4282895663715403,0,1,0.47339219277063516,0.2808143227047043,0.6120941002891258,0.3930839897159212,0.3928089487565807,0.4942482025917192,0.4233448338008007,0.9795382782011636,0.31079353991939707,0.5038600591156017,0
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0.2569530922366421,-0.5934296503638724,0.9184771676276685,1.0469866784197936,1.6230745841719891,1.0270789116578085,2.3348689263480744,0,1,0.5112168405209925,0.8136894245286341,0.3455791077886089,0.818056766044785,0.8081129235879206,0.7460744752379771,0.372320377503246,0.49407642237488947,0.7101768124237647,0.33034810540536685,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.2408572253028645,-0.5232498627970538,0.024146916773074168,1.0469866784197936,1.0953598608040507,1.0270789116578085,-0.4282895663715403,1,1,0.38552622162047456,0.6686831348816811,0.6497371584298566,0.6868391517452008,0.3257554368251889,0.6756239552573,0.16412371764723366,0.8048713101064701,0.25811154162427885,0.06165364885461644,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,-0.07492045278969563,0.3547063685312793,-1.7645135849361147,1.0469866784197936,-1.0154990326677027,1.0270789116578085,-0.4282895663715403,0,1,0.4673426001833427,0.4460704452023213,0.715021601839552,0.41240780077129346,0.09464516282146496,0.7364242926376766,0.8449436349356982,0.6317850752135556,0.7677673480835746,0.36881987052105125,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.738667542842371,-0.8135389840961674,0.9184771676276685,1.0469866784197936,-0.048022039826482336,1.0270789116578085,-0.4282895663715403,0,1,0.5791211149604365,0.008740829255515337,0.23391808052923635,0.2684484883051955,0.24005143699146203,0.6002455757137255,0.769912484989421,0.660522829438925,0.2876687445247169,0.01942843160558405,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.738667542842371,1.4889251574899653,-1.7645135849361147,-0.7659772668958666,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,0,1,0.5271823775048996,0.9654595359478103,0.06935956840895219,0.07010187898824727,0.6069083832529044,0.6771419072179043,0.3539306217962699,0.950089932494721,0.7083811546145682,0.3516460400940722,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1.2525737273156552,2.1265687829076767,-0.8701833340815202,-1.6724592395536968,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,1,1,0.3270132378268662,0.3771278340668155,0.3720328997486668,0.29425179168135607,0.6731733326755949,0.15760105394907964,0.45787050613395,0.7450974317967922,0.2955627836844199,0.45549763422838163,1
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,-1.2364778603818776,-0.950354125514309,0.024146916773074168,0.1405047057619635,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,0,0,0.3401026431552997,0.0971570360996945,0.8723912021580829,0.06362441285930442,0.8286125288544791,0.504070474972349,0.3412333471960938,0.5237753072384673,0.09118717907941343,0.8399129264292103,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.8298433791874485,0.9184771676276685,1.0469866784197936,2.5905515770132093,4.491088731751598,-0.4282895663715403,0,1,0.7329516022092232,0.5248196618664006,0.4726702891844139,0.785731943890966,0.8649871850626747,0.5978152852099546,0.15428041715172658,0.028136422356724866,0.11004614803435053,0.8969662115567325,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1.7503840448551617,2.1308221033662718,-1.7645135849361147,-0.7659772668958666,1.7110270380666455,-0.7049259983890862,-0.4282895663715403,1,1,0.7956026448445997,0.5531268177874423,0.4743786564564665,0.6075130359529195,0.9246853510584335,0.9251032919418766,0.10687052678892872,0.22739778790514753,0.733428025218549,0.9941733932007721,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4897623840726178,-0.5292754001133967,-0.8701833340815202,-1.6724592395536968,-0.8395941248783899,1.0270789116578085,-0.4282895663715403,0,1,0.461068925475421,0.426595482565978,0.5690366170163353,0.9169847882293942,0.16347045701235252,0.49569436106910936,0.657806645098389,0.8927972355990499,0.25294129684561684,0.07760108076686512,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,-1.0705410878687087,-0.8379955767330891,0.024146916773074168,-0.7659772668958666,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,1,1,0.10039226247733057,0.21590844111119623,0.005038085417375382,0.5229643421470861,0.8331445525135569,0.2993385322030706,0.08823173644983551,0.8880247849252734,0.1431559758142703,0.3375897147178154,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,-1.2364778603818776,-0.9879251228985655,0.024146916773074168,0.1405047057619635,-0.6636892170890771,-0.7049259983890862,-0.4282895663715403,0,1,0.05215594275692592,0.7690540222477462,0.7986506059750648,0.8012537102236381,0.6063557700518157,0.15607403360119887,0.15537565455586688,0.4700170607452998,0.6499532647956887,0.7636679821123075,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1.2525737273156552,2.25345950992243,0.9184771676276685,1.0469866784197936,-1.0154990326677027,1.0270789116578085,-0.4282895663715403,1,1,0.014784206382969955,0.428125345862162,0.48629639913440703,0.7954594251978584,0.4931916244994543,0.4822757230460335,0.24275712072320488,0.7630494000055162,0.35975904552577354,0.796454563988859,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,2.2481943623946683,-0.0780689881307694,0.024146916773074168,1.0469866784197936,1.6230745841719891,-0.7049259983890862,-0.4282895663715403,0,1,0.6776837021547633,0.03697812893044672,0.41182119592069977,0.6372115840412924,0.7692339042166407,0.6687367685677978,0.9882562507474362,0.9448128586086316,0.005718690459452169,0.07761100983497948,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,2.2481943623946683,0.23384117883286928,0.9184771676276685,1.0469866784197936,0.919454953014738,-0.7049259983890862,2.3348689263480744,0,1,0.8628466259855059,0.5655250470103083,0.3185771962794929,0.77554210503884,0.9311377856065097,0.7470449569938677,0.025667361350515727,0.8732085108134767,0.5714272239320765,0.6091612237726751,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.2525737273156552,1.474747422627982,-0.8701833340815202,-0.7659772668958666,1.6230745841719891,-0.7049259983890862,-0.4282895663715403,0,1,0.7776760855422392,0.8691727261651029,0.47440030299282687,0.2429375636625194,0.23420316238720817,0.5575481927486085,0.4317601781829803,0.38232581012167854,0.44090737343068487,0.03355371383814698,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.2364778603818776,-0.6852304835952161,-1.7645135849361147,1.0469866784197936,2.3266942153292405,-0.7049259983890862,-0.4282895663715403,0,1,0.870091162987972,0.4980263344645238,0.18616874566589636,0.7702043974506589,0.15334247657079847,0.5913687048570312,0.2739653300886774,0.4906848715062845,0.12532066857262503,0.7096573360712323,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-1.2364778603818776,-0.6086707153405048,-1.7645135849361147,-0.7659772668958666,-1.0154990326677027,1.0270789116578085,-0.4282895663715403,1,1,0.7800261311213378,0.7700734671975424,0.08529718716556856,0.4918733481067763,0.6066156659030608,0.3712231167072071,0.35286460416064525,0.2920234493508852,0.8955233705666084,0.7974703901312868,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1.2525737273156552,4.460932827933273,-0.8701833340815202,0.1405047057619635,0.6555975913307688,-0.7049259983890862,-0.4282895663715403,0,1,0.5810995856629969,0.16780757636718713,0.24851896040443722,0.13167710170388547,0.8397672985067085,0.9253103878214431,0.5941838643272791,0.37424851456904207,0.46732540240460896,0.2835112122139414,0
